timestamp,open,high,low,close
2026-01-26 10:06:00,6945.23,6946.85,6945.21,6945.32
2026-01-26 10:07:00,6945.34,6946.33,6945.16,6945.59
2026-01-26 10:08:00,6945.61,6946.75,6945.53,6946.33
2026-01-26 10:09:00,6946.32,6946.32,6943.33,6943.36
2026-01-26 10:10:00,6943.29,6943.99,6940.87,6942.40
2026-01-26 10:11:00,6942.64,6944.79,6941.75,6943.90
2026-01-26 10:12:00,6943.75,6944.26,6942.36,6944.26
2026-01-26 10:13:00,6944.58,6949.17,6944.58,6948.22
2026-01-26 10:14:00,6948.35,6949.95,6948.16,6949.39
2026-01-26 10:15:00,6949.44,6950.07,6948.68,6949.39
2026-01-26 10:16:00,6949.25,6951.03,6948.29,6950.98
2026-01-26 10:17:00,6950.79,6952.41,6950.55,6952.41
2026-01-26 10:18:00,6952.34,6953.01,6952.02,6952.10
2026-01-26 10:19:00,6951.98,6954.77,6951.23,6954.62
2026-01-26 10:20:00,6954.73,6956.18,6954.62,6955.81
2026-01-26 10:21:00,6955.85,6957.18,6955.39,6956.76
2026-01-26 10:22:00,6956.72,6956.72,6955.55,6956.46
2026-01-26 10:23:00,6956.34,6957.46,6956.22,6957.24
2026-01-26 10:24:00,6957.28,6957.28,6956.16,6956.80
2026-01-26 10:25:00,6956.88,6957.31,6954.82,6955.25
2026-01-26 10:26:00,6955.16,6955.22,6952.89,6953.19
2026-01-26 10:27:00,6953.07,6953.25,6950.95,6952.74
2026-01-26 10:28:00,6952.53,6953.29,6949.22,6949.23
2026-01-26 10:29:00,6949.35,6950.21,6948.82,6948.94
2026-01-26 10:30:00,6949.27,6950.07,6948.05,6950.07
2026-01-26 10:31:00,6949.63,6949.68,6947.84,6948.52
2026-01-26 10:32:00,6948.32,6951.01,6948.27,6950.89
2026-01-26 10:33:00,6950.97,6954.31,6950.97,6952.71
2026-01-26 10:34:00,6952.11,6953.17,6952.11,6952.47
2026-01-26 10:35:00,6952.36,6952.36,6950.49,6952.08
2026-01-26 10:36:00,6952.06,6953.83,6952.06,6953.40
2026-01-26 10:37:00,6953.18,6953.39,6952.11,6952.25
2026-01-26 10:38:00,6952.28,6953.06,6951.87,6952.25
2026-01-26 10:39:00,6952.13,6952.48,6950.76,6951.03
2026-01-26 10:40:00,6951.18,6951.60,6949.74,6949.74
2026-01-26 10:41:00,6949.89,6950.20,6948.50,6948.90
2026-01-26 10:42:00,6949.08,6949.71,6946.90,6949.18
2026-01-26 10:43:00,6949.11,6949.60,6946.10,6946.46
2026-01-26 10:44:00,6946.22,6946.64,6945.40,6946.11
2026-01-26 10:45:00,6946.12,6950.34,6946.12,6949.57
2026-01-26 10:46:00,6949.58,6952.34,6949.37,6952.34
2026-01-26 10:47:00,6952.33,6953.01,6951.59,6952.96
2026-01-26 10:48:00,6952.85,6954.02,6952.03,6953.11
2026-01-26 10:49:00,6953.18,6953.38,6951.82,6952.78
2026-01-26 10:50:00,6952.86,6954.07,6952.86,6953.27
2026-01-26 10:51:00,6953.30,6955.33,6952.89,6954.11
2026-01-26 10:52:00,6954.03,6955.96,6953.26,6955.96
2026-01-26 10:53:00,6956.03,6956.97,6956.03,6956.18
2026-01-26 10:54:00,6956.21,6956.66,6955.21,6955.21
2026-01-26 10:55:00,6955.30,6956.85,6955.18,6955.61
2026-01-26 10:56:00,6955.68,6955.99,6955.07,6955.38
2026-01-26 10:57:00,6955.53,6955.53,6953.84,6954.27
2026-01-26 10:58:00,6954.25,6954.37,6953.09,6954.21
2026-01-26 10:59:00,6954.17,6954.52,6952.97,6953.87
2026-01-26 11:00:00,6953.66,6954.57,6950.61,6953.42
2026-01-26 11:01:00,6953.13,6953.97,6951.65,6953.17
2026-01-26 11:02:00,6953.29,6953.97,6952.54,6953.20
2026-01-26 11:03:00,6953.71,6954.09,6952.78,6952.79
2026-01-26 11:04:00,6952.60,6952.95,6952.04,6952.46
2026-01-26 11:05:00,6952.51,6953.23,6951.11,6951.11
2026-01-26 11:06:00,6951.09,6951.79,6950.31,6951.69
2026-01-26 11:07:00,6951.70,6951.70,6949.48,6950.38
2026-01-26 11:08:00,6950.36,6952.74,6950.09,6952.42
2026-01-26 11:09:00,6952.42,6953.26,6952.18,6952.33
2026-01-26 11:10:00,6952.35,6952.65,6951.32,6951.32
2026-01-26 11:11:00,6951.33,6952.14,6950.35,6952.14
2026-01-26 11:12:00,6952.16,6952.84,6951.95,6952.32
2026-01-26 11:13:00,6952.30,6952.65,6951.17,6952.55
2026-01-26 11:14:00,6952.53,6952.65,6951.82,6951.88
2026-01-26 11:15:00,6951.81,6952.29,6951.10,6951.61
2026-01-26 11:16:00,6951.59,6951.83,6950.77,6950.97
2026-01-26 11:17:00,6950.86,6950.86,6949.94,6950.02
2026-01-26 11:18:00,6950.01,6952.22,6949.40,6949.50
2026-01-26 11:19:00,6949.58,6949.58,6947.71,6948.49
2026-01-26 11:20:00,6948.38,6948.91,6946.19,6946.60
2026-01-26 11:21:00,6946.25,6950.16,6946.01,6950.03
2026-01-26 11:22:00,6950.12,6953.38,6949.99,6953.16
2026-01-26 11:23:00,6953.14,6953.43,6952.41,6953.37
2026-01-26 11:24:00,6953.25,6953.60,6952.52,6953.55
2026-01-26 11:25:00,6953.50,6954.36,6952.47,6953.26
2026-01-26 11:26:00,6953.22,6953.81,6952.69,6953.78
2026-01-26 11:27:00,6953.77,6955.16,6953.14,6955.03
2026-01-26 11:28:00,6955.06,6956.02,6954.19,6954.85
2026-01-26 11:29:00,6954.88,6955.12,6954.36,6954.59
2026-01-26 11:30:00,6954.52,6955.41,6954.43,6954.43
2026-01-26 11:31:00,6954.45,6955.72,6954.13,6955.20
2026-01-26 11:32:00,6955.30,6956.61,6954.98,6955.58
2026-01-26 11:33:00,6955.43,6956.15,6954.81,6954.90
2026-01-26 11:34:00,6954.95,6954.95,6953.37,6953.42
2026-01-26 11:35:00,6953.28,6954.34,6952.24,6954.09
2026-01-26 11:36:00,6954.04,6954.41,6953.36,6953.93
2026-01-26 11:37:00,6953.97,6955.54,6952.57,6955.52
2026-01-26 11:38:00,6955.51,6955.75,6953.84,6954.10
2026-01-26 11:39:00,6954.29,6954.85,6953.83,6954.02
2026-01-26 11:40:00,6953.92,6954.49,6953.37,6953.37
2026-01-26 11:41:00,6953.46,6954.51,6953.46,6954.15
2026-01-26 11:42:00,6954.29,6954.52,6952.60,6952.88
2026-01-26 11:43:00,6952.91,6953.32,6952.17,6953.21
2026-01-26 11:44:00,6953.13,6953.31,6952.43,6952.78
2026-01-26 11:45:00,6952.75,6952.95,6951.36,6952.86
2026-01-26 11:46:00,6952.88,6954.54,6952.76,6954.28
2026-01-26 11:47:00,6954.21,6954.27,6952.66,6952.78
2026-01-26 11:48:00,6952.79,6953.05,6952.33,6952.47
2026-01-26 11:49:00,6952.71,6953.67,6952.54,6953.38
2026-01-26 11:50:00,6953.41,6954.02,6952.87,6953.67
2026-01-26 11:51:00,6953.74,6955.42,6953.39,6954.89
2026-01-26 11:52:00,6954.88,6955.00,6954.18,6954.60
2026-01-26 11:53:00,6954.58,6955.35,6954.21,6954.74
2026-01-26 11:54:00,6954.80,6954.96,6954.02,6954.50
2026-01-26 11:55:00,6954.60,6954.64,6953.83,6953.83
2026-01-26 11:56:00,6953.84,6955.14,6953.66,6955.04
2026-01-26 11:57:00,6955.03,6955.41,6954.73,6955.20
2026-01-26 11:58:00,6955.18,6956.06,6955.11,6955.63
2026-01-26 11:59:00,6955.15,6955.51,6954.13,6954.61
2026-01-26 12:00:00,6954.69,6955.19,6953.98,6954.92
2026-01-26 12:01:00,6955.01,6957.09,6954.95,6956.80
2026-01-26 12:02:00,6956.84,6957.32,6956.21,6957.27
2026-01-26 12:03:00,6957.44,6957.96,6957.31,6957.70
2026-01-26 12:04:00,6957.65,6959.78,6957.65,6959.03
2026-01-26 12:05:00,6959.03,6959.14,6958.54,6958.88
2026-01-26 12:06:00,6958.83,6960.17,6958.83,6960.04
2026-01-26 12:07:00,6960.11,6960.26,6959.58,6959.84
2026-01-26 12:08:00,6959.78,6960.53,6959.21,6959.21
2026-01-26 12:09:00,6959.21,6959.33,6957.94,6957.96
2026-01-26 12:10:00,6957.83,6958.08,6956.17,6956.26
2026-01-26 12:11:00,6956.20,6957.91,6956.20,6957.08
2026-01-26 12:12:00,6957.05,6958.34,6956.88,6958.10
2026-01-26 12:13:00,6958.05,6958.57,6957.81,6958.42
2026-01-26 12:14:00,6958.36,6958.69,6957.71,6958.42
2026-01-26 12:15:00,6958.36,6958.95,6957.71,6957.72
2026-01-26 12:16:00,6957.74,6958.26,6957.62,6958.21
2026-01-26 12:17:00,6958.25,6959.67,6957.96,6959.52
2026-01-26 12:18:00,6959.62,6959.68,6958.66,6958.68
2026-01-26 12:19:00,6958.79,6958.92,6958.09,6958.54
2026-01-26 12:20:00,6958.71,6959.27,6958.00,6959.27
2026-01-26 12:21:00,6959.28,6959.40,6958.64,6959.16
2026-01-26 12:22:00,6959.19,6959.59,6958.69,6959.15
2026-01-26 12:23:00,6959.16,6960.40,6959.14,6960.18
2026-01-26 12:24:00,6960.18,6960.27,6959.07,6959.26
2026-01-26 12:25:00,6959.26,6959.79,6958.87,6959.77
2026-01-26 12:26:00,6959.79,6960.06,6959.40,6959.68
2026-01-26 12:27:00,6959.56,6959.65,6958.86,6959.02
2026-01-26 12:28:00,6958.89,6959.15,6958.69,6959.08
2026-01-26 12:29:00,6959.14,6959.74,6958.38,6958.55
2026-01-26 12:30:00,6958.49,6958.94,6957.94,6957.98
2026-01-26 12:31:00,6958.02,6958.31,6957.54,6958.05
2026-01-26 12:32:00,6958.06,6958.62,6957.75,6958.44
2026-01-26 12:33:00,6958.44,6958.44,6956.64,6956.87
2026-01-26 12:34:00,6956.59,6957.74,6956.26,6957.70
2026-01-26 12:35:00,6957.74,6958.22,6956.81,6956.81
2026-01-26 12:36:00,6956.75,6958.53,6956.73,6958.15
2026-01-26 12:37:00,6958.15,6958.79,6958.14,6958.69
2026-01-26 12:38:00,6958.61,6958.64,6957.83,6958.26
2026-01-26 12:39:00,6958.29,6958.71,6957.76,6958.15
2026-01-26 12:40:00,6958.20,6958.52,6957.20,6958.45
2026-01-26 12:41:00,6958.46,6958.46,6957.59,6957.79
2026-01-26 12:42:00,6957.73,6958.61,6957.72,6958.51
2026-01-26 12:43:00,6958.48,6959.05,6958.30,6958.86
2026-01-26 12:44:00,6958.88,6959.35,6958.40,6959.18
2026-01-26 12:45:00,6959.17,6959.17,6957.36,6957.38
2026-01-26 12:46:00,6957.45,6958.06,6956.87,6957.92
2026-01-26 12:47:00,6957.99,6958.36,6955.76,6955.76
2026-01-26 12:48:00,6955.73,6955.73,6954.77,6954.82
2026-01-26 12:49:00,6954.83,6955.28,6954.41,6955.22
2026-01-26 12:50:00,6955.11,6955.12,6953.81,6954.73
2026-01-26 12:51:00,6954.87,6956.93,6954.87,6956.38
2026-01-26 12:52:00,6956.33,6956.54,6955.44,6955.64
2026-01-26 12:53:00,6955.68,6956.41,6955.54,6956.07
2026-01-26 12:54:00,6956.02,6956.58,6955.52,6956.31
2026-01-26 12:55:00,6956.27,6956.51,6954.56,6955.04
2026-01-26 12:56:00,6954.96,6956.73,6954.84,6956.37
2026-01-26 12:57:00,6956.33,6957.12,6955.89,6957.01
2026-01-26 12:58:00,6956.87,6957.29,6956.75,6957.05
2026-01-26 12:59:00,6957.04,6957.31,6956.04,6956.06
2026-01-26 13:00:00,6956.11,6956.13,6954.34,6955.00
2026-01-26 13:01:00,6954.99,6956.86,6954.89,6956.86
2026-01-26 13:02:00,6956.77,6956.90,6955.95,6956.69
2026-01-26 13:03:00,6956.72,6956.72,6955.85,6956.12
2026-01-26 13:04:00,6956.13,6956.61,6955.65,6955.65
2026-01-26 13:05:00,6955.57,6955.64,6953.97,6954.01
2026-01-26 13:06:00,6954.01,6954.52,6953.67,6954.51
2026-01-26 13:07:00,6954.49,6955.54,6954.24,6955.07
2026-01-26 13:08:00,6955.17,6955.18,6953.82,6953.84
2026-01-26 13:09:00,6953.81,6954.03,6952.47,6953.02
2026-01-26 13:10:00,6953.07,6954.18,6953.07,6954.08
2026-01-26 13:11:00,6954.10,6954.40,6953.41,6953.90
2026-01-26 13:12:00,6953.90,6954.88,6953.87,6954.59
2026-01-26 13:13:00,6954.56,6954.68,6954.04,6954.59
2026-01-26 13:14:00,6954.63,6954.67,6953.56,6953.98
2026-01-26 13:15:00,6954.01,6954.39,6953.14,6953.62
2026-01-26 13:16:00,6953.65,6953.66,6953.05,6953.66
2026-01-26 13:17:00,6953.53,6955.57,6953.52,6955.51
2026-01-26 13:18:00,6955.52,6957.69,6955.52,6957.41
2026-01-26 13:19:00,6957.36,6958.04,6957.36,6957.64
2026-01-26 13:20:00,6957.71,6958.77,6957.30,6958.58
2026-01-26 13:21:00,6958.64,6959.52,6958.64,6959.50
2026-01-26 13:22:00,6959.50,6959.65,6958.95,6959.37
2026-01-26 13:23:00,6959.32,6959.79,6959.02,6959.18
2026-01-26 13:24:00,6959.25,6960.54,6959.15,6960.42
2026-01-26 13:25:00,6960.42,6960.65,6960.14,6960.41
2026-01-26 13:26:00,6960.44,6960.56,6959.81,6959.90
2026-01-26 13:27:00,6959.81,6959.81,6959.05,6959.48
2026-01-26 13:28:00,6959.52,6961.00,6959.44,6961.00
2026-01-26 13:29:00,6961.03,6961.75,6961.01,6961.23
2026-01-26 13:30:00,6961.15,6963.94,6960.92,6963.94
2026-01-26 13:31:00,6964.01,6964.28,6963.49,6963.98
2026-01-26 13:32:00,6963.97,6964.66,6963.87,6963.94
2026-01-26 13:33:00,6964.02,6964.55,6963.30,6963.68
2026-01-26 13:34:00,6963.62,6963.90,6963.20,6963.81
2026-01-26 13:35:00,6963.85,6963.97,6962.95,6962.95
2026-01-26 13:36:00,6962.89,6963.02,6961.69,6961.71
2026-01-26 13:37:00,6961.72,6962.26,6961.29,6961.71
2026-01-26 13:38:00,6961.76,6962.67,6961.76,6962.50
2026-01-26 13:39:00,6962.53,6962.69,6960.26,6960.39
2026-01-26 13:40:00,6960.45,6960.66,6959.03,6959.03
2026-01-26 13:41:00,6959.05,6959.70,6958.53,6959.70
2026-01-26 13:42:00,6959.88,6959.95,6958.84,6958.84
2026-01-26 13:43:00,6958.81,6959.66,6958.81,6959.16
2026-01-26 13:44:00,6959.14,6959.27,6958.32,6958.81
2026-01-26 13:45:00,6958.82,6958.83,6957.53,6957.93
2026-01-26 13:46:00,6957.88,6958.48,6957.46,6958.37
2026-01-26 13:47:00,6958.25,6958.25,6957.04,6957.88
2026-01-26 13:48:00,6957.85,6957.93,6957.31,6957.40
2026-01-26 13:49:00,6957.22,6958.97,6957.22,6958.87
2026-01-26 13:50:00,6958.86,6960.10,6957.93,6959.66
2026-01-26 13:51:00,6959.70,6959.73,6958.36,6958.44
2026-01-26 13:52:00,6958.43,6959.30,6958.40,6959.11
2026-01-26 13:53:00,6959.05,6959.74,6959.01,6959.73
2026-01-26 13:54:00,6959.75,6960.34,6959.75,6959.99
2026-01-26 13:55:00,6960.08,6960.21,6959.17,6959.27
2026-01-26 13:56:00,6959.32,6959.34,6958.29,6958.32
2026-01-26 13:57:00,6958.25,6958.92,6958.25,6958.62
2026-01-26 13:58:00,6958.59,6959.46,6958.27,6959.44
2026-01-26 13:59:00,6959.39,6959.67,6959.29,6959.29
2026-01-26 14:00:00,6959.26,6959.46,6958.35,6958.35
2026-01-26 14:01:00,6958.34,6960.24,6958.34,6959.07
2026-01-26 14:02:00,6959.15,6959.39,6958.44,6958.62
2026-01-26 14:03:00,6958.78,6959.42,6958.37,6958.86
2026-01-26 14:04:00,6958.91,6959.14,6958.58,6959.00
2026-01-26 14:05:00,6958.99,6959.48,6958.49,6959.48
2026-01-26 14:06:00,6959.44,6960.25,6959.35,6959.95
2026-01-26 14:07:00,6960.03,6961.04,6959.88,6960.78
2026-01-26 14:08:00,6960.73,6961.49,6960.71,6961.00
2026-01-26 14:09:00,6960.93,6961.26,6960.74,6961.07
2026-01-26 14:10:00,6961.08,6962.34,6961.05,6962.13
2026-01-26 14:11:00,6962.11,6962.98,6961.85,6962.67
2026-01-26 14:12:00,6962.75,6962.75,6961.80,6962.06
2026-01-26 14:13:00,6962.09,6962.30,6961.17,6961.37
2026-01-26 14:14:00,6961.42,6961.78,6961.16,6961.21
2026-01-26 14:15:00,6961.24,6961.94,6961.04,6961.54
2026-01-26 14:16:00,6961.46,6961.65,6960.52,6961.59
2026-01-26 14:17:00,6961.55,6962.01,6961.02,6961.78
2026-01-26 14:18:00,6961.82,6961.86,6960.56,6960.70
2026-01-26 14:19:00,6960.69,6961.92,6960.62,6961.63
2026-01-26 14:20:00,6961.63,6961.63,6960.53,6960.58
2026-01-26 14:21:00,6960.42,6960.42,6958.57,6958.83
2026-01-26 14:22:00,6958.87,6959.43,6958.57,6959.18
2026-01-26 14:23:00,6959.16,6959.83,6958.44,6958.44
2026-01-26 14:24:00,6958.39,6959.26,6958.13,6958.80
2026-01-26 14:25:00,6958.74,6959.37,6958.20,6959.37
2026-01-26 14:26:00,6959.49,6960.66,6959.49,6960.50
2026-01-26 14:27:00,6960.50,6960.68,6959.68,6959.68
2026-01-26 14:28:00,6959.64,6960.35,6959.62,6960.32
2026-01-26 14:29:00,6960.30,6961.86,6960.30,6961.85
2026-01-26 14:30:00,6961.77,6962.36,6961.43,6962.26
2026-01-26 14:31:00,6962.24,6962.42,6961.04,6961.10
2026-01-26 14:32:00,6961.12,6961.12,6959.93,6960.10
2026-01-26 14:33:00,6960.09,6960.56,6960.09,6960.29
2026-01-26 14:34:00,6960.37,6961.85,6960.37,6960.70
2026-01-26 14:35:00,6960.67,6960.67,6959.75,6960.39
2026-01-26 14:36:00,6960.46,6960.64,6959.42,6959.57
2026-01-26 14:37:00,6959.56,6960.96,6959.53,6960.47
2026-01-26 14:38:00,6960.41,6961.17,6960.16,6960.98
2026-01-26 14:39:00,6961.03,6961.59,6960.94,6961.25
2026-01-26 14:40:00,6961.18,6961.39,6960.65,6960.86
2026-01-26 14:41:00,6960.82,6961.25,6960.65,6960.90
2026-01-26 14:42:00,6960.91,6962.72,6960.91,6962.31
2026-01-26 14:43:00,6962.24,6962.92,6961.83,6962.92
2026-01-26 14:44:00,6962.90,6963.33,6962.22,6962.27
2026-01-26 14:45:00,6962.25,6962.69,6961.75,6962.02
2026-01-26 14:46:00,6961.88,6962.04,6961.40,6961.96
2026-01-26 14:47:00,6961.92,6961.93,6960.49,6960.68
2026-01-26 14:48:00,6960.66,6960.88,6960.02,6960.40
2026-01-26 14:49:00,6960.46,6960.89,6960.34,6960.81
2026-01-26 14:50:00,6960.99,6961.40,6960.57,6961.40
2026-01-26 14:51:00,6961.47,6961.73,6960.72,6960.78
2026-01-26 14:52:00,6960.80,6961.40,6960.79,6961.29
2026-01-26 14:53:00,6961.22,6961.22,6960.20,6960.37
2026-01-26 14:54:00,6960.45,6960.45,6959.28,6959.53
2026-01-26 14:55:00,6959.52,6959.83,6959.06,6959.79
2026-01-26 14:56:00,6959.86,6961.55,6959.84,6960.79
2026-01-26 14:57:00,6960.84,6960.85,6959.16,6959.16
2026-01-26 14:58:00,6959.11,6959.32,6958.87,6959.16
2026-01-26 14:59:00,6959.16,6959.62,6958.68,6959.00
2026-01-26 15:00:00,6958.97,6958.98,6957.67,6958.52
2026-01-26 15:01:00,6958.60,6959.38,6958.60,6959.01
2026-01-26 15:02:00,6959.01,6959.74,6958.72,6959.46
2026-01-26 15:03:00,6959.44,6959.97,6958.95,6959.76
2026-01-26 15:04:00,6959.73,6960.36,6959.00,6960.36
2026-01-26 15:05:00,6960.42,6960.87,6959.99,6960.07
2026-01-26 15:06:00,6960.19,6960.79,6959.84,6960.27
2026-01-26 15:07:00,6960.20,6960.36,6959.72,6959.72
2026-01-26 15:08:00,6959.69,6960.41,6959.55,6959.96
2026-01-26 15:09:00,6960.02,6960.73,6960.02,6960.28
2026-01-26 15:10:00,6960.29,6960.34,6959.29,6959.84
2026-01-26 15:11:00,6959.84,6960.66,6959.43,6959.43
2026-01-26 15:12:00,6959.49,6960.17,6959.08,6959.41
2026-01-26 15:13:00,6959.27,6959.90,6958.90,6958.90
2026-01-26 15:14:00,6958.95,6960.01,6958.88,6959.92
2026-01-26 15:15:00,6959.99,6960.07,6958.33,6959.01
2026-01-26 15:16:00,6959.04,6959.36,6957.67,6958.04
2026-01-26 15:17:00,6958.15,6958.66,6957.86,6958.62
2026-01-26 15:18:00,6958.45,6958.72,6957.99,6958.57
2026-01-26 15:19:00,6958.53,6958.71,6958.20,6958.61
2026-01-26 15:20:00,6958.61,6959.06,6958.15,6958.55
2026-01-26 15:21:00,6958.55,6959.19,6958.16,6959.13
2026-01-26 15:22:00,6959.03,6960.38,6958.86,6960.02
2026-01-26 15:23:00,6960.02,6960.57,6959.83,6960.38
2026-01-26 15:24:00,6960.32,6960.36,6959.79,6959.99
2026-01-26 15:25:00,6959.94,6959.94,6958.82,6958.92
2026-01-26 15:26:00,6958.96,6959.60,6958.94,6959.27
2026-01-26 15:27:00,6959.24,6960.01,6958.90,6959.38
2026-01-26 15:28:00,6959.45,6959.63,6959.13,6959.28
2026-01-26 15:29:00,6959.22,6959.63,6958.73,6958.90
2026-01-26 15:30:00,6958.84,6960.69,6958.70,6960.69
2026-01-26 15:31:00,6960.78,6961.30,6960.52,6960.60
2026-01-26 15:32:00,6960.58,6960.84,6960.40,6960.63
2026-01-26 15:33:00,6960.61,6961.18,6960.24,6960.52
2026-01-26 15:34:00,6960.55,6960.87,6960.36,6960.67
2026-01-26 15:35:00,6960.71,6960.90,6960.11,6960.20
2026-01-26 15:36:00,6960.18,6961.31,6960.08,6960.21
2026-01-26 15:37:00,6960.29,6961.53,6960.29,6960.96
2026-01-26 15:38:00,6960.86,6961.10,6960.06,6960.70
2026-01-26 15:39:00,6960.76,6960.76,6959.75,6959.84
2026-01-26 15:40:00,6959.86,6960.19,6959.35,6959.75
2026-01-26 15:41:00,6959.65,6959.65,6958.83,6959.08
2026-01-26 15:42:00,6958.96,6959.25,6958.36,6958.49
2026-01-26 15:43:00,6958.46,6958.46,6958.02,6958.20
2026-01-26 15:44:00,6958.33,6959.48,6957.80,6959.17
2026-01-26 15:45:00,6959.04,6960.34,6958.77,6960.34
2026-01-26 15:46:00,6960.35,6960.99,6959.75,6959.75
2026-01-26 15:47:00,6959.74,6959.86,6958.72,6959.18
2026-01-26 15:48:00,6959.13,6959.30,6958.70,6958.77
2026-01-26 15:49:00,6958.69,6959.96,6958.36,6959.96
2026-01-26 15:50:00,6960.24,6960.24,6955.68,6956.15
2026-01-26 15:51:00,6956.06,6956.33,6954.58,6955.59
2026-01-26 15:52:00,6955.64,6956.32,6954.55,6955.01
2026-01-26 15:53:00,6955.10,6955.32,6954.56,6954.58
2026-01-26 15:54:00,6954.56,6954.92,6952.40,6953.33
2026-01-26 15:55:00,6953.27,6953.27,6950.39,6951.13
2026-01-26 15:56:00,6951.37,6951.37,6950.05,6950.93
2026-01-26 15:57:00,6951.15,6951.67,6949.54,6951.16
2026-01-26 15:58:00,6951.17,6951.36,6950.19,6950.67
2026-01-26 15:59:00,6950.92,6952.12,6949.94,6950.15
2026-01-26 16:00:00,6949.77,6950.30,6949.77,6950.30
2026-01-26 16:01:00,6950.30,6950.30,6950.29,6950.30
2026-01-26 16:02:00,6950.30,6950.30,6950.24,6950.24
2026-01-26 16:03:00,6950.24,6950.24,6950.23,6950.23
2026-01-26 16:04:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:05:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:06:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:07:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:08:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:09:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:10:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:11:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:12:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:13:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:14:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:15:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:16:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:17:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:18:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:19:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:20:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:41:00,6950.23,6950.23,6950.23,6950.23
2026-01-27 09:30:00,6965.96,6969.40,6963.54,6966.18
2026-01-27 09:31:00,6966.30,6968.05,6964.81,6964.81
2026-01-27 09:32:00,6964.88,6966.45,6963.75,6964.76
2026-01-27 09:33:00,6965.17,6965.85,6962.79,6963.58
2026-01-27 09:34:00,6963.56,6965.95,6962.40,6965.89
2026-01-27 09:35:00,6966.22,6967.13,6964.00,6965.45
2026-01-27 09:36:00,6965.36,6965.84,6961.87,6963.21
2026-01-27 09:37:00,6963.12,6963.57,6962.45,6962.61
2026-01-27 09:38:00,6963.13,6963.43,6961.54,6962.45
2026-01-27 09:39:00,6962.31,6962.44,6959.16,6959.16
2026-01-27 09:40:00,6959.10,6963.62,6958.83,6962.53
