timestamp,open,high,low,close,volume
2026-01-25,89225.5,89329.7,86000.0,86554.84,13684.4124
2026-01-26,86681.4,88902.0,86411.7,88244.23,15976.0763
2026-01-27,88247.4,89582.0,87180.01,89124.07,12657.2103
2026-01-28,89124.1,90600.0,88706.32,89120.17,12401.0565
2026-01-29,89159.7,89343.0,83216.21,84515.1,27213.9921
2026-01-30,84513.19,84759.0,81000.1,84121.0,28904.3787
2026-01-31,84124.7,84271.4,75555.0,78622.0,29705.9658
2026-02-01,78648.4,79503.0,75612.75,76888.0,24188.1647
2026-02-02,76974.2,79450.0,74502.21,78676.0,39545.5979
2026-02-03,78669.2,79285.0,72859.0,75632.0,35427.1997
2026-02-04,75662.0,77078.0,71703.72,73000.0,37868.9762
2026-02-05,73000.0,73443.0,62181.65,62679.99,84570.4823
2026-02-06,62788.28,71822.0,59930.0,70554.0,72816.5353
2026-02-07,70585.4,71788.0,67293.26,69289.0,23840.6523
2026-02-08,69250.0,72310.9,68840.83,70250.0,16396.3411
2026-02-09,70279.32,71494.0,68233.01,70138.0,28301.185
