timestamp,open,high,low,close,volume
2026-01-26 04:00:00,248.5,248.85,248.3,248.5,7590
2026-01-26 04:30:00,248.54,248.6,248.04,248.11,15471
2026-01-26 05:00:00,248.16,248.8,248.14,248.78,7979
2026-01-26 05:30:00,248.66,248.91,248.66,248.85,4342
2026-01-26 06:00:00,248.81,248.82,248.55,248.56,13936
2026-01-26 06:30:00,248.59,250.2,248.59,249.88,46441
2026-01-26 07:00:00,249.83,250.8,249.61,250.8,40850
2026-01-26 07:30:00,250.74,251.32,250.49,251.02,50577
2026-01-26 08:00:00,249.9,251.96,248.08,251.8996,276879
2026-01-26 08:30:00,251.8,251.8975,251.12,251.3596,115737
2026-01-26 09:00:00,251.46,251.74,250.8906,251.48,91740
2026-01-26 09:30:00,251.5,253.7869,249.8,252.76,6092371
2026-01-26 10:00:00,252.79,254.89,252.62,254.04,3593467
2026-01-26 10:30:00,254.02,255.5,253.92,254.8,2954111
2026-01-26 11:00:00,254.809,255.33,254.23,255.0999,2030726
2026-01-26 11:30:00,255.085,255.28,254.6,254.86,1570345
2026-01-26 12:00:00,254.87,255.43,254.26,254.5,1219840
2026-01-26 12:30:00,254.47,254.75,254.08,254.33,845071
2026-01-26 13:00:00,254.33,254.69,254.08,254.66,807571
2026-01-26 13:30:00,254.64,255.35,254.32,255.11,1235964
2026-01-26 14:00:00,255.1,255.97,255.1,255.94,1582560
2026-01-26 14:30:00,255.93,256.56,255.71,256.1,1712936
2026-01-26 15:00:00,256.105,256.37,255.47,255.725,1652076
2026-01-26 15:30:00,255.73,255.99,254.75,255.42,3695820
2026-01-26 16:00:00,255.5,255.87,255.25,255.75,10672569
2026-01-26 16:30:00,255.68,255.8,255.41,255.52,146171
2026-01-26 17:00:00,255.52,255.75,255.5,255.56,12125
2026-01-26 17:30:00,255.56,255.67,255.5119,255.63,11690
2026-01-26 18:00:00,255.66,256.0,255.62,255.9,22554
2026-01-26 18:30:00,255.85,256.45,255.81,256.4,27094
2026-01-26 19:00:00,256.45,256.5,256.28,256.49,21344
2026-01-26 19:30:00,256.48,256.55,256.3007,256.49,17548
2026-01-27 04:00:00,257.45,257.45,256.52,256.77,17261
2026-01-27 04:30:00,256.78,256.88,256.02,256.02,7463
2026-01-27 05:00:00,256.14,256.73,256.12,256.62,3891
2026-01-27 05:30:00,256.68,257.22,256.68,257.19,11680
2026-01-27 06:00:00,257.21,257.3,256.97,257.13,10390
2026-01-27 06:30:00,257.15,258.66,257.13,258.53,79727
2026-01-27 07:00:00,258.5,258.76,258.41,258.61,52959
2026-01-27 07:30:00,258.59,259.0,258.51,258.99,50033
2026-01-27 08:00:00,257.4,259.65,254.772,259.5,311440
2026-01-27 08:30:00,259.5159,259.8,259.16,259.24,134810
2026-01-27 09:00:00,259.26,259.73,258.93,259.15,182572
2026-01-27 09:30:00,259.14,261.95,258.66,261.47,8057816
2026-01-27 10:00:00,261.48,261.58,259.52,259.845,3097873
2026-01-27 10:30:00,259.86,260.69,259.75,260.34,1475227
2026-01-27 11:00:00,260.36,261.39,260.35,260.72,1691382
2026-01-27 11:30:00,260.72,261.15,260.47,260.78,1050448
2026-01-27 12:00:00,260.775,261.36,260.74,261.31,1011840
2026-01-27 12:30:00,261.3001,261.35,260.62,260.71,948245
2026-01-27 13:00:00,260.7,261.13,260.23,260.255,1137798
2026-01-27 13:30:00,260.27,260.36,259.51,259.82,1418366
2026-01-27 14:00:00,259.83,260.02,259.53,259.875,1054127
2026-01-27 14:30:00,259.875,260.04,259.175,259.74,1362407
2026-01-27 15:00:00,259.745,259.9667,259.15,259.38,1254606
2026-01-27 15:30:00,259.385,259.675,258.21,258.27,2794001
2026-01-27 16:00:00,258.28,258.45,257.251,257.4,6250074
2026-01-27 16:30:00,257.4996,258.27,257.2,257.6,101581
2026-01-27 17:00:00,257.52,258.27,257.45,257.5,42043
2026-01-27 17:30:00,257.55,258.3,257.55,258.09,16985
2026-01-27 18:00:00,258.11,258.57,257.86,258.3688,30734
2026-01-27 18:30:00,258.2,258.35,258.02,258.12,12064
2026-01-27 19:00:00,258.01,258.4799,257.8667,258.41,13960
2026-01-27 19:30:00,258.45,259.0845,258.41,258.9972,22078
2026-01-28 04:00:00,258.7,258.95,258.51,258.85,16052
2026-01-28 04:30:00,258.78,258.79,258.58,258.6,2251
2026-01-28 05:00:00,258.6,258.63,258.11,258.22,11944
2026-01-28 05:30:00,258.23,258.43,257.87,258.38,12975
2026-01-28 06:00:00,258.45,258.56,258.2,258.56,10484
2026-01-28 06:30:00,258.56,258.64,258.27,258.38,10111
2026-01-28 07:00:00,258.54,258.57,257.6,258.0,26134
2026-01-28 07:30:00,258.0,258.0,257.06,257.29,35552
2026-01-28 08:00:00,258.36,259.33,257.01,257.4,119498
2026-01-28 08:30:00,257.43,257.6,255.94,255.9982,114125
2026-01-28 09:00:00,256.0,257.63,255.9,257.57,122008
2026-01-28 09:30:00,257.53,258.855,255.73,256.145,4034595
2026-01-28 10:00:00,256.14,257.05,255.215,256.09,1984266
2026-01-28 10:30:00,256.06,256.71,255.72,255.84,1396533
2026-01-28 11:00:00,255.84,256.22,255.26,255.49,1083969
2026-01-28 11:30:00,255.47,255.48,254.74,255.34,1211719
2026-01-28 12:00:00,255.33,255.42,254.66,254.81,779520
2026-01-28 12:30:00,254.8,255.11,254.51,254.83,718492
2026-01-28 13:00:00,254.82,255.39,254.53,255.255,620045
2026-01-28 13:30:00,255.26,255.88,254.88,255.6565,751075
2026-01-28 14:00:00,255.66,255.88,254.78,255.11,880055
2026-01-28 14:30:00,255.08,256.37,255.05,256.29,1413360
2026-01-28 15:00:00,256.29,256.64,255.97,256.475,1598878
2026-01-28 15:30:00,256.47,256.9,255.93,256.44,2895259
2026-01-28 16:00:00,256.44,256.99,256.08,256.9039,5625140
2026-01-28 16:30:00,256.9792,257.5,256.44,257.4885,140495
2026-01-28 17:00:00,257.49,257.6122,257.16,257.45,54176
2026-01-28 17:30:00,257.45,257.48,257.25,257.2503,31073
2026-01-28 18:00:00,257.25,257.43,256.6,256.95,31656
2026-01-28 18:30:00,256.96,257.0,256.43,256.69,17927
2026-01-28 19:00:00,256.58,256.7086,256.21,256.7086,26366
2026-01-28 19:30:00,256.71,256.88,256.3655,256.79,24554
2026-01-29 04:00:00,257.4,258.34,257.4,257.56,14884
2026-01-29 04:30:00,257.56,257.9,257.39,257.41,12180
2026-01-29 05:00:00,257.44,257.84,257.3,257.8,5109
2026-01-29 05:30:00,257.84,258.62,257.84,258.04,26851
2026-01-29 06:00:00,257.96,258.3,257.68,257.69,12415
2026-01-29 06:30:00,257.59,258.0,257.55,257.99,14259
2026-01-29 07:00:00,257.8,258.76,257.7,258.01,69751
2026-01-29 07:30:00,258.0,258.0,257.38,257.82,15041
2026-01-29 08:00:00,258.22,258.5,257.0,257.95,139016
2026-01-29 08:30:00,257.92,258.0,257.53,257.76,31225
2026-01-29 09:00:00,257.7981,258.5,257.34,258.05,80243
2026-01-29 09:30:00,258.0,259.65,256.07,256.8,4004239
2026-01-29 10:00:00,256.81,257.69,255.49,256.9,2618112
2026-01-29 10:30:00,256.89,257.04,254.41,255.455,2555872
2026-01-29 11:00:00,255.44,256.41,254.9,256.17,2224705
2026-01-29 11:30:00,256.15,256.33,255.12,255.39,1345726
2026-01-29 12:00:00,255.4,257.41,255.345,257.22,1866762
2026-01-29 12:30:00,257.2,257.67,256.55,256.935,1825027
2026-01-29 13:00:00,256.96,257.46,256.64,257.38,1282228
2026-01-29 13:30:00,257.365,258.03,257.16,257.33,1422999
2026-01-29 14:00:00,257.34,258.1816,257.22,258.145,1391256
2026-01-29 14:30:00,258.145,258.39,257.7401,257.92,1590764
