timestamp,open,high,low,close,volume
2026-01-26 04:00:00,621.6700,622.7000,621.6700,622.4700,15821
2026-01-26 04:01:00,622.5900,622.5900,622.3800,622.4800,1068
2026-01-26 04:02:00,622.4100,622.5400,622.4000,622.5000,11862
2026-01-26 04:03:00,622.4700,622.5500,622.4700,622.5200,739
2026-01-26 04:04:00,622.4600,622.4800,622.4500,622.4500,819
2026-01-26 04:05:00,622.4700,622.6200,622.4600,622.5900,3395
2026-01-26 04:06:00,622.5400,622.5900,622.5100,622.5900,640
2026-01-26 04:07:00,622.5600,622.7100,622.5600,622.7000,3484
2026-01-26 04:08:00,622.7300,622.8400,622.7300,622.7600,35982
2026-01-26 04:09:00,622.8100,622.8200,622.7000,622.7200,1079
2026-01-26 04:10:00,622.7100,622.7100,622.5900,622.6000,1073
2026-01-26 04:11:00,622.5800,622.6000,622.4900,622.4900,2185
2026-01-26 04:12:00,622.5100,622.6000,622.5100,622.5100,1992
2026-01-26 04:13:00,622.4000,622.4000,622.2800,622.2800,1501
2026-01-26 04:14:00,622.2000,622.2300,622.0900,622.0900,3252
2026-01-26 04:15:00,622.1600,622.2800,622.0900,622.2200,1617
2026-01-26 04:16:00,622.1400,622.1900,622.0700,622.1900,1074
2026-01-26 04:17:00,622.1300,622.3000,622.1300,622.2500,1873
2026-01-26 04:18:00,622.3100,622.3100,622.2300,622.2400,1660
2026-01-26 04:19:00,622.2400,622.3000,622.1900,622.2800,1196
2026-01-26 04:20:00,622.2100,622.2100,622.1100,622.1400,925
2026-01-26 04:21:00,622.0900,622.1400,621.9400,622.0500,1723
2026-01-26 04:22:00,622.0900,622.0900,621.9000,621.9000,822
2026-01-26 04:23:00,621.9500,621.9500,621.9000,621.9200,2015
2026-01-26 04:24:00,621.8900,622.0100,621.8500,622.0100,763
2026-01-26 04:25:00,621.9600,621.9600,621.8500,621.8500,516
2026-01-26 04:26:00,621.8500,621.8500,621.7300,621.7300,626
2026-01-26 04:27:00,621.7500,621.8900,621.7300,621.7700,3883
2026-01-26 04:28:00,621.7900,621.8500,621.7700,621.7900,1055
2026-01-26 04:29:00,621.7700,621.8200,621.7300,621.7700,1614
2026-01-26 04:30:00,621.7300,621.7700,621.4200,621.4200,1820
2026-01-26 04:31:00,621.3700,621.4700,621.1200,621.1200,3275
2026-01-26 04:32:00,621.0800,621.0900,620.9600,621.0900,1346
2026-01-26 04:33:00,621.0700,621.1500,620.9100,620.9100,2960
2026-01-26 04:34:00,620.8300,621.0500,620.8000,620.9100,2377
2026-01-26 04:35:00,620.8400,620.8400,620.5900,620.6200,2530
2026-01-26 04:36:00,620.5900,620.6600,620.5200,620.5200,2965
2026-01-26 04:37:00,620.5200,620.6400,620.4900,620.5500,2298
2026-01-26 04:38:00,620.5600,620.7800,620.5500,620.7800,1170
2026-01-26 04:39:00,620.6700,620.6700,620.3800,620.3800,1924
2026-01-26 04:40:00,620.4000,620.4700,620.3700,620.4500,1745
2026-01-26 04:41:00,620.4400,620.5300,620.3400,620.4900,1086
2026-01-26 04:42:00,620.5000,620.6300,620.4600,620.6300,1007
2026-01-26 04:43:00,620.5900,620.5900,620.5900,620.5900,50
2026-01-26 04:44:00,620.5500,620.5800,619.9900,620.0000,10083
2026-01-26 04:45:00,620.0200,620.1500,620.0200,620.1500,703
2026-01-26 04:46:00,620.0800,620.1500,620.0400,620.0900,1116
2026-01-26 04:47:00,620.0700,620.0700,619.9500,619.9500,811
