timestamp,open,high,low,close,volume
2026-01-26 04:00:00,466.8,468.26,465.56,468.1,21152
2026-01-26 04:30:00,468.0,468.0,466.0,466.4,19464
2026-01-26 05:00:00,466.28,466.76,466.18,466.76,4695
2026-01-26 05:30:00,466.7,467.74,466.61,467.03,4769
2026-01-26 06:00:00,467.0,467.22,466.64,467.2,9631
2026-01-26 06:30:00,467.17,467.17,463.88,465.16,38565
2026-01-26 07:00:00,465.38,467.47,465.38,467.0,22108
2026-01-26 07:30:00,467.0,467.24,466.89,467.0,5210
2026-01-26 08:00:00,467.8512,468.3655,463.88,466.32,61316
2026-01-26 08:30:00,466.28,467.28,465.4,467.2584,22857
2026-01-26 09:00:00,467.17,467.55,465.0,465.19,50388
2026-01-26 09:30:00,465.32,470.3475,462.0,468.905,3512503
2026-01-26 10:00:00,468.93,470.69,468.04,470.0932,1699456
2026-01-26 10:30:00,470.085,470.81,469.48,469.885,953469
2026-01-26 11:00:00,469.88,472.7,469.8201,472.23,1593928
2026-01-26 11:30:00,472.2,473.57,471.81,472.94,1264089
2026-01-26 12:00:00,472.94,474.09,472.72,473.53,900780
2026-01-26 12:30:00,473.51,473.68,472.49,473.315,717161
2026-01-26 13:00:00,473.305,473.98,472.95,473.89,529897
2026-01-26 13:30:00,473.86,474.25,472.13,472.732,659109
2026-01-26 14:00:00,472.73,473.05,472.3,472.66,531246
2026-01-26 14:30:00,472.68,473.55,472.38,472.45,740666
2026-01-26 15:00:00,472.43,472.75,471.67,471.9,611408
2026-01-26 15:30:00,471.89,472.94,469.95,470.36,2398475
2026-01-26 16:00:00,470.36,470.97,470.04,470.59,5252357
2026-01-26 16:30:00,470.89,471.39,470.28,471.25,19898
2026-01-26 17:00:00,471.24,471.97,471.15,471.636,34753
2026-01-26 17:30:00,471.71,472.5,471.7,472.0182,9498
2026-01-26 18:00:00,471.82,472.54,471.5,472.04,6692
2026-01-26 18:30:00,472.0006,472.55,472.0,472.44,7847
2026-01-26 19:00:00,472.4,472.8,472.4,472.7636,6578
2026-01-26 19:30:00,472.746,473.7,472.6,473.5,17628
2026-01-27 04:00:00,474.0,474.77,473.51,474.74,12498
2026-01-27 04:30:00,474.64,474.93,474.15,474.3,11763
2026-01-27 05:00:00,474.38,474.66,474.0,474.15,3260
2026-01-27 05:30:00,474.24,475.03,474.24,474.48,4066
2026-01-27 06:00:00,474.6,474.6,474.13,474.53,5916
2026-01-27 06:30:00,474.38,474.38,473.71,473.81,6297
2026-01-27 07:00:00,473.8,473.85,472.94,473.16,15360
2026-01-27 07:30:00,473.11,473.5,473.04,473.4,3688
2026-01-27 08:00:00,474.51,474.94,472.85,473.34,75872
2026-01-27 08:30:00,473.3,473.45,472.5,472.8,24588
2026-01-27 09:00:00,472.7733,474.1,472.0,473.66,49037
2026-01-27 09:30:00,473.7,478.1799,473.16,477.69,3830844
2026-01-27 10:00:00,477.7,478.72,475.98,476.11,1590576
2026-01-27 10:30:00,476.09,478.86,475.85,478.01,1353877
2026-01-27 11:00:00,478.027,479.8,477.96,479.19,1307709
2026-01-27 11:30:00,479.17,480.89,479.02,480.54,1112799
2026-01-27 12:00:00,480.56,480.8,478.36,479.8,998466
2026-01-27 12:30:00,479.8,481.17,479.74,480.705,861423
2026-01-27 13:00:00,480.705,481.45,480.075,481.215,844876
2026-01-27 13:30:00,481.21,482.87,480.75,482.7,816433
2026-01-27 14:00:00,482.73,482.73,481.23,482.08,778514
2026-01-27 14:30:00,482.0898,482.23,480.8,481.81,848060
2026-01-27 15:00:00,481.81,482.0,480.52,480.6,1032363
2026-01-27 15:30:00,480.58,481.38,480.2,480.585,2005750
2026-01-27 16:00:00,480.63,481.08,480.24,480.9,3871522
2026-01-27 16:30:00,480.9,481.25,480.58,481.14,22073
2026-01-27 17:00:00,481.13,481.25,480.58,481.05,12231
2026-01-27 17:30:00,480.961,481.5,480.58,481.5,8688
2026-01-27 18:00:00,481.48,481.763,481.4,481.4839,6523
2026-01-27 18:30:00,481.5995,481.99,481.5,481.75,10044
2026-01-27 19:00:00,481.66,481.78,481.61,481.7,10182
2026-01-27 19:30:00,481.78,482.5,481.7,482.5,21308
2026-01-28 04:00:00,482.84,482.86,481.35,481.56,13011
2026-01-28 04:30:00,481.32,481.78,480.98,481.7,16707
2026-01-28 05:00:00,481.6,482.5,481.46,481.96,7128
2026-01-28 05:30:00,481.83,481.9,481.39,481.89,6460
2026-01-28 06:00:00,481.86,481.9,481.28,481.49,5558
2026-01-28 06:30:00,481.58,481.82,481.33,481.8,6531
2026-01-28 07:00:00,481.84,482.39,481.01,481.39,27303
2026-01-28 07:30:00,481.24,482.18,481.24,481.71,11238
2026-01-28 08:00:00,482.69,483.86,480.9,481.67,107152
2026-01-28 08:30:00,481.56,482.08,481.37,481.5396,21084
2026-01-28 09:00:00,481.6551,484.28,481.4,483.27,69885
2026-01-28 09:30:00,483.27,483.74,479.29,480.85,2327250
2026-01-28 10:00:00,480.83,481.3985,480.02,481.02,1179587
2026-01-28 10:30:00,481.0,481.13,478.8905,479.15,1102933
2026-01-28 11:00:00,479.1,480.31,478.85,479.4432,878491
2026-01-28 11:30:00,479.43,479.43,478.0,478.99,948243
2026-01-28 12:00:00,479.0199,480.165,478.66,478.68,787866
2026-01-28 12:30:00,478.65,479.3,478.05,479.18,613658
2026-01-28 13:00:00,479.16,479.45,478.35,478.835,513251
2026-01-28 13:30:00,478.86,481.0499,478.82,480.71,957499
2026-01-28 14:00:00,480.7399,481.67,479.61,480.61,1165787
2026-01-28 14:30:00,480.655,481.47,479.9,480.575,1135265
2026-01-28 15:00:00,480.54,481.06,479.5,479.79,1076655
2026-01-28 15:30:00,479.78,483.33,479.0,481.72,3298754
2026-01-28 16:00:00,481.72,482.7,442.58,464.8,8017139
2026-01-28 16:30:00,464.76,481.63,454.38,458.88,1184669
2026-01-28 17:00:00,458.9381,481.63,456.35,458.71,505816
2026-01-28 17:30:00,458.7,466.25,455.0,463.5,701996
2026-01-28 18:00:00,463.5,465.0,445.03,445.9,1558685
2026-01-28 18:30:00,445.96,450.5,445.25,449.49,356095
2026-01-28 19:00:00,449.49,451.4,449.0,450.93,164974
2026-01-28 19:30:00,450.93,452.8,450.8818,452.04,198922
2026-01-29 04:00:00,454.9,456.6,453.63,454.0,88799
2026-01-29 04:30:00,453.91,454.63,451.15,451.32,91252
2026-01-29 05:00:00,451.36,451.66,449.5,450.2,136264
2026-01-29 05:30:00,450.37,451.0,448.98,449.13,68841
2026-01-29 06:00:00,449.36,450.0,448.1,448.85,78886
2026-01-29 06:30:00,448.6,448.7,445.59,446.2,179521
2026-01-29 07:00:00,446.3,448.56,445.01,447.77,248195
2026-01-29 07:30:00,447.78,450.0,447.3,449.22,235550
2026-01-29 08:00:00,446.31,457.24,445.01,448.8613,753838
2026-01-29 08:30:00,448.8,452.4,447.77,448.59,443799
2026-01-29 09:00:00,448.57,449.5,435.88,439.74,1291610
