timestamp,open,high,low,close,volume
2026-01-25 18:00:00,6904.0,6916.5,6879.0,6914.25,23692
2026-01-25 19:00:00,6914.5,6925.0,6911.5,6919.5,14308
2026-01-25 20:00:00,6919.5,6933.25,6917.25,6930.0,14706
2026-01-25 21:00:00,6930.0,6933.0,6920.25,6923.0,8127
2026-01-25 22:00:00,6923.0,6931.75,6923.0,6927.0,7172
2026-01-25 23:00:00,6927.0,6931.5,6924.25,6926.75,4641
2026-01-26 00:00:00,6926.75,6934.0,6925.5,6933.25,4674
2026-01-26 01:00:00,6933.5,6939.0,6932.75,6934.0,6394
2026-01-26 02:00:00,6934.0,6943.0,6933.25,6940.75,7210
2026-01-26 03:00:00,6941.0,6949.25,6940.75,6948.0,11041
2026-01-26 04:00:00,6948.0,6950.25,6921.75,6928.25,18957
2026-01-26 05:00:00,6928.25,6938.75,6927.25,6934.25,10038
2026-01-26 06:00:00,6934.5,6937.5,6932.25,6936.75,6841
2026-01-26 07:00:00,6936.5,6944.75,6936.25,6940.75,12165
2026-01-26 08:00:00,6940.75,6952.5,6937.5,6951.75,18538
2026-01-26 09:00:00,6951.75,6980.0,6951.0,6976.5,147458
2026-01-26 10:00:00,6976.25,6988.0,6971.0,6983.75,157829
2026-01-26 11:00:00,6983.75,6987.5,6975.75,6984.75,105462
2026-01-26 12:00:00,6985.0,6991.0,6984.0,6986.0,68829
2026-01-26 13:00:00,6986.0,6995.5,6982.75,6989.75,77999
2026-01-26 14:00:00,6989.5,6993.75,6988.25,6989.5,65233
2026-01-26 15:00:00,6989.5,6991.5,6979.5,6980.75,167920
2026-01-26 16:00:00,6980.75,6983.0,6976.25,6977.0,45440
2026-01-26 18:00:00,6977.0,6983.5,6972.0,6981.25,11304
2026-01-26 19:00:00,6981.25,6984.0,6977.5,6983.5,5191
2026-01-26 20:00:00,6983.25,6988.25,6981.75,6987.5,6558
2026-01-26 21:00:00,6987.25,6997.5,6987.25,6997.0,8105
2026-01-26 22:00:00,6996.75,6999.0,6996.0,6998.25,5411
2026-01-26 23:00:00,6998.5,7003.5,6998.0,7000.75,6662
2026-01-27 00:00:00,7000.5,7003.25,6997.0,7002.75,4978
2026-01-27 01:00:00,7002.75,7006.5,7000.25,7000.75,6662
2026-01-27 02:00:00,7000.75,7004.0,6999.0,7002.0,5341
2026-01-27 03:00:00,7002.0,7003.0,6994.25,6997.25,10721
2026-01-27 04:00:00,6997.25,6999.25,6994.75,6995.5,8636
2026-01-27 05:00:00,6995.25,7000.5,6995.0,6999.0,7120
2026-01-27 06:00:00,6999.0,7003.5,6997.0,7002.25,10328
2026-01-27 07:00:00,7002.0,7002.25,6994.5,6997.25,13788
2026-01-27 08:00:00,6997.0,6999.75,6994.0,6995.0,14192
2026-01-27 09:00:00,6995.0,7007.75,6988.25,7005.0,136735
2026-01-27 10:00:00,7005.25,7014.75,6998.0,7013.25,156319
2026-01-27 11:00:00,7013.25,7018.5,7013.0,7013.0,93347
2026-01-27 12:00:00,7013.0,7014.5,7006.5,7007.0,90872
2026-01-27 13:00:00,7007.0,7015.25,7001.5,7013.25,73018
2026-01-27 14:00:00,7013.5,7017.0,7010.5,7013.75,50279
2026-01-27 15:00:00,7014.0,7017.25,7007.0,7008.75,156262
2026-01-27 16:00:00,7009.0,7012.0,7005.5,7009.5,42220
2026-01-27 18:00:00,7010.25,7015.0,7009.25,7012.75,4855
2026-01-27 19:00:00,7012.75,7026.5,7012.5,7024.5,11497
2026-01-27 20:00:00,7024.75,7027.5,7022.5,7023.5,8606
2026-01-27 21:00:00,7023.5,7027.25,7023.0,7026.0,7040
2026-01-27 22:00:00,7025.75,7027.25,7023.75,7024.25,4961
2026-01-27 23:00:00,7024.25,7027.75,7024.25,7026.75,3709
2026-01-28 00:00:00,7027.0,7032.25,7027.0,7031.75,5599
2026-01-28 01:00:00,7031.75,7043.0,7031.75,7034.5,21318
2026-01-28 02:00:00,7034.75,7037.5,7030.75,7036.75,10171
2026-01-28 03:00:00,7036.75,7039.0,7026.0,7027.25,14164
2026-01-28 04:00:00,7027.5,7033.0,7026.0,7031.5,10382
2026-01-28 05:00:00,7031.75,7036.5,7029.5,7035.5,8037
2026-01-28 06:00:00,7035.5,7035.5,7028.75,7033.0,9195
2026-01-28 07:00:00,7033.25,7033.5,7022.25,7022.75,20855
2026-01-28 08:00:00,7023.0,7027.0,7017.5,7022.25,20337
2026-01-28 09:00:00,7022.25,7031.0,7018.0,7023.75,124654
2026-01-28 10:00:00,7023.5,7025.75,7007.25,7007.5,163718
2026-01-28 11:00:00,7007.5,7015.5,6997.0,6999.25,119898
2026-01-28 12:00:00,6999.25,7008.75,6997.0,7000.5,89464
2026-01-28 13:00:00,7000.5,7006.5,6997.5,7002.5,58085
2026-01-28 14:00:00,7003.0,7012.75,6991.25,7001.25,146708
2026-01-28 15:00:00,7001.25,7015.0,6999.25,7006.5,193035
2026-01-28 16:00:00,7006.5,7023.0,6977.25,7016.75,87708
2026-01-28 18:00:00,7021.5,7022.0,6994.5,6996.0,19047
2026-01-28 19:00:00,6996.0,6999.25,6985.75,6999.25,16297
2026-01-28 20:00:00,6999.5,6999.75,6987.0,6994.75,14055
2026-01-28 21:00:00,6994.75,7006.25,6993.5,7003.0,11900
2026-01-28 22:00:00,7003.0,7009.75,7003.0,7008.75,6444
2026-01-28 23:00:00,7008.75,7016.0,7008.0,7015.5,5115
2026-01-29 00:00:00,7015.5,7019.75,7012.25,7017.75,4811
2026-01-29 01:00:00,7017.75,7023.75,7017.25,7020.0,6132
2026-01-29 02:00:00,7019.75,7029.5,7017.5,7026.5,10037
2026-01-29 03:00:00,7026.5,7029.5,7019.0,7024.75,17590
2026-01-29 04:00:00,7024.75,7029.25,7018.75,7019.25,12190
2026-01-29 05:00:00,7019.0,7023.5,7012.75,7013.75,10547
2026-01-29 06:00:00,7014.0,7022.0,7010.0,7019.5,14351
2026-01-29 07:00:00,7019.5,7024.0,7013.25,7019.0,13085
2026-01-29 08:00:00,7018.75,7026.75,7015.0,7023.5,17902
2026-01-29 09:00:00,7023.5,7023.75,6965.5,6966.5,239685
2026-01-29 10:00:00,6966.5,6967.25,6902.25,6910.75,457142
2026-01-29 11:00:00,6911.0,6940.75,6898.25,6937.5,289275
2026-01-29 12:00:00,6937.25,6967.75,6936.75,6939.5,185924
2026-01-29 13:00:00,6939.5,6968.75,6937.5,6956.25,129846
2026-01-29 14:00:00,6956.25,6973.25,6952.75,6962.0,108945
2026-01-29 15:00:00,6962.25,6999.0,6961.25,6989.75,232696
2026-01-29 16:00:00,6990.0,7002.5,6985.25,6989.75,63466
2026-01-29 18:00:00,6992.75,6995.0,6968.5,6986.5,18075
2026-01-29 19:00:00,6986.5,6991.0,6974.5,6977.0,15940
2026-01-29 20:00:00,6977.25,6977.75,6952.0,6962.75,18640
2026-01-29 21:00:00,6962.75,6964.5,6943.25,6961.0,23163
2026-01-29 22:00:00,6961.0,6971.75,6960.75,6966.25,15914
2026-01-29 23:00:00,6966.25,6973.5,6964.25,6965.5,7061
2026-01-30 00:00:00,6965.5,6970.25,6956.5,6956.5,7308
2026-01-30 01:00:00,6956.75,6958.0,6935.0,6937.5,14944
2026-01-30 02:00:00,6937.5,6949.75,6928.25,6930.25,15449
2026-01-30 03:00:00,6930.25,6945.75,6926.0,6941.0,23318
2026-01-30 04:00:00,6941.0,6945.0,6917.5,6926.5,20405
2026-01-30 05:00:00,6926.25,6943.75,6926.0,6938.75,15912
2026-01-30 06:00:00,6939.0,6970.75,6938.0,6968.5,23454
2026-01-30 07:00:00,6968.75,6975.75,6956.0,6961.5,22825
2026-01-30 08:00:00,6961.25,6970.25,6947.25,6957.0,25050
2026-01-30 09:00:00,6957.0,6985.5,6955.0,6965.25,189180
2026-01-30 10:00:00,6965.0,6991.25,6957.0,6969.5,274202
2026-01-30 11:00:00,6969.5,6975.25,6950.5,6954.5,210271
2026-01-30 12:00:00,6954.75,6963.5,6935.0,6939.25,207367
2026-01-30 13:00:00,6939.25,6969.0,6918.75,6961.75,213921
2026-01-30 14:00:00,6962.0,6975.25,6952.0,6953.5,185814
2026-01-30 15:00:00,6953.5,6976.75,6940.75,6967.75,340219
2026-01-30 16:00:00,6968.0,6973.25,6957.5,6961.25,60705
2026-02-01 18:00:00,6938.5,6952.5,6918.25,6946.5,36145
2026-02-01 19:00:00,6946.5,6965.75,6938.0,6958.75,22062
2026-02-01 20:00:00,6958.5,6963.0,6915.0,6917.25,34495
2026-02-01 21:00:00,6917.25,6924.5,6905.25,6906.5,24829
2026-02-01 22:00:00,6906.5,6910.0,6883.0,6886.0,26614
2026-02-01 23:00:00,6886.25,6902.25,6873.5,6897.0,24380
2026-02-02 00:00:00,6897.0,6898.0,6877.5,6880.75,15746
2026-02-02 01:00:00,6880.5,6885.0,6864.5,6875.25,19445
2026-02-02 02:00:00,6875.25,6897.25,6874.75,6896.75,18652
2026-02-02 03:00:00,6896.5,6921.0,6895.25,6917.5,31359
2026-02-02 04:00:00,6917.5,6928.5,6907.0,6925.25,24060
2026-02-02 05:00:00,6925.25,6929.5,6914.5,6917.25,16240
2026-02-02 06:00:00,6917.5,6937.0,6916.0,6931.75,17659
2026-02-02 07:00:00,6931.5,6945.0,6931.0,6936.25,20919
2026-02-02 08:00:00,6936.25,6945.0,6929.5,6942.5,24520
2026-02-02 09:00:00,6942.25,6986.5,6941.25,6974.75,210512
2026-02-02 10:00:00,6973.75,7005.5,6970.75,6995.25,228291
2026-02-02 11:00:00,6995.0,7006.5,6986.75,7005.5,130755
2026-02-02 12:00:00,7005.5,7017.25,7004.25,7011.75,101101
2026-02-02 13:00:00,7012.0,7015.75,7004.25,7013.0,70593
2026-02-02 14:00:00,7012.75,7016.75,7001.25,7003.0,79304
2026-02-02 15:00:00,7003.0,7012.5,6998.25,7003.25,207742
2026-02-02 16:00:00,7003.0,7007.25,6997.5,7003.25,47485
2026-02-02 18:00:00,7004.25,7022.25,7002.5,7015.25,11414
2026-02-02 19:00:00,7015.25,7023.25,7009.25,7018.25,8780
2026-02-02 20:00:00,7018.25,7023.5,7015.0,7017.25,8724
2026-02-02 21:00:00,7017.25,7017.25,7008.0,7012.75,8046
2026-02-02 22:00:00,7012.5,7018.75,7010.5,7017.25,5892
2026-02-02 23:00:00,7017.5,7023.0,7016.5,7022.25,4717
2026-02-03 00:00:00,7022.25,7023.5,7015.75,7021.25,5250
2026-02-03 01:00:00,7021.5,7024.5,7019.0,7021.75,5676
2026-02-03 02:00:00,7021.75,7025.75,7019.0,7023.5,7354
2026-02-03 03:00:00,7023.25,7027.25,7016.0,7017.5,15165
2026-02-03 04:00:00,7017.5,7023.25,7012.0,7014.25,11027
2026-02-03 05:00:00,7014.5,7018.25,7010.25,7011.25,7666
2026-02-03 06:00:00,7011.25,7013.5,7006.75,7010.75,9414
2026-02-03 07:00:00,7010.75,7023.25,7008.0,7020.0,14281
2026-02-03 08:00:00,7020.25,7021.5,7015.0,7015.25,15278
2026-02-03 09:00:00,7015.25,7017.0,6980.0,6981.5,191724
2026-02-03 10:00:00,6981.75,6984.25,6954.25,6978.0,349900
2026-02-03 11:00:00,6978.0,6978.75,6949.0,6952.75,202054
2026-02-03 12:00:00,6953.0,6953.75,6920.0,6923.0,234852
2026-02-03 13:00:00,6923.0,6931.5,6894.0,6894.5,189024
2026-02-03 14:00:00,6894.5,6918.5,6886.25,6914.5,249290
2026-02-03 15:00:00,6914.25,6944.25,6908.75,6940.5,255869
2026-02-03 16:00:00,6940.5,6946.0,6931.75,6938.75,64380
2026-02-03 18:00:00,6934.0,6944.5,6931.25,6942.5,9474
2026-02-03 19:00:00,6942.75,6943.75,6933.5,6934.0,7905
2026-02-03 20:00:00,6934.25,6947.0,6934.25,6944.5,10522
2026-02-03 21:00:00,6944.5,6951.25,6939.75,6942.5,9351
2026-02-03 22:00:00,6942.75,6949.5,6940.5,6946.75,7166
2026-02-03 23:00:00,6946.75,6948.5,6944.0,6946.0,3663
2026-02-04 00:00:00,6946.25,6948.75,6942.0,6948.75,4246
2026-02-04 01:00:00,6948.75,6959.25,6947.0,6955.25,9947
2026-02-04 02:00:00,6955.25,6961.0,6954.25,6959.0,7236
2026-02-04 03:00:00,6958.75,6960.0,6941.0,6946.25,21125
2026-02-04 04:00:00,6946.25,6950.25,6932.5,6940.75,18931
2026-02-04 05:00:00,6941.0,6954.25,6938.75,6950.25,15202
2026-02-04 06:00:00,6950.25,6965.75,6947.5,6961.0,16221
2026-02-04 07:00:00,6961.25,6965.0,6950.25,6952.25,14510
2026-02-04 08:00:00,6952.25,6959.0,6944.75,6946.5,28368
2026-02-04 09:00:00,6946.25,6960.75,6924.0,6928.0,226457
2026-02-04 10:00:00,6928.0,6955.0,6910.5,6931.5,389808
2026-02-04 11:00:00,6931.75,6934.75,6888.5,6911.25,275847
2026-02-04 12:00:00,6911.0,6916.5,6862.5,6882.0,294114
2026-02-04 13:00:00,6882.0,6900.5,6868.25,6891.5,201313
2026-02-04 14:00:00,6891.75,6930.25,6878.75,6928.25,225827
2026-02-04 15:00:00,6928.25,6930.5,6901.75,6906.25,193674
2026-02-04 16:00:00,6906.5,6941.5,6892.25,6928.5,79283
2026-02-04 18:00:00,6915.5,6928.75,6913.5,6918.5,11478
