timestamp,open,high,low,close
2026-01-26 09:30:00,6923.23,6936.87,6921.6,6935.89
2026-01-26 09:35:00,6935.97,6943.81,6935.97,6941.65
2026-01-26 09:40:00,6941.48,6946.56,6938.99,6945.5
2026-01-26 09:45:00,6945.42,6948.99,6945.38,6945.38
2026-01-26 09:50:00,6945.7,6950.02,6944.94,6947.75
2026-01-26 09:55:00,6947.77,6949.78,6945.16,6945.86
2026-01-26 10:00:00,6945.28,6946.86,6943.21,6945.82
2026-01-26 10:05:00,6945.71,6946.85,6943.33,6943.36
2026-01-26 10:10:00,6943.29,6949.95,6940.87,6949.39
2026-01-26 10:15:00,6949.44,6954.77,6948.29,6954.62
2026-01-26 10:20:00,6954.73,6957.46,6954.62,6956.8
2026-01-26 10:25:00,6956.88,6957.31,6948.82,6948.94
2026-01-26 10:30:00,6949.27,6954.31,6947.84,6952.47
2026-01-26 10:35:00,6952.36,6953.83,6950.49,6951.03
2026-01-26 10:40:00,6951.18,6951.6,6945.4,6946.11
2026-01-26 10:45:00,6946.12,6954.02,6946.12,6952.78
2026-01-26 10:50:00,6952.86,6956.97,6952.86,6955.21
2026-01-26 10:55:00,6955.3,6956.85,6952.97,6953.87
2026-01-26 11:00:00,6953.66,6954.57,6950.61,6952.46
2026-01-26 11:05:00,6952.51,6953.26,6949.48,6952.33
2026-01-26 11:10:00,6952.35,6952.84,6950.35,6951.88
2026-01-26 11:15:00,6951.81,6952.29,6947.71,6948.49
2026-01-26 11:20:00,6948.38,6953.6,6946.01,6953.55
2026-01-26 11:25:00,6953.5,6956.02,6952.47,6954.59
2026-01-26 11:30:00,6954.52,6956.61,6953.37,6953.42
2026-01-26 11:35:00,6953.28,6955.75,6952.24,6954.02
2026-01-26 11:40:00,6953.92,6954.52,6952.17,6952.78
2026-01-26 11:45:00,6952.75,6954.54,6951.36,6953.38
2026-01-26 11:50:00,6953.41,6955.42,6952.87,6954.5
2026-01-26 11:55:00,6954.6,6956.06,6953.66,6954.61
2026-01-26 12:00:00,6954.69,6959.78,6953.98,6959.03
2026-01-26 12:05:00,6959.03,6960.53,6957.94,6957.96
2026-01-26 12:10:00,6957.83,6958.69,6956.17,6958.42
2026-01-26 12:15:00,6958.36,6959.68,6957.62,6958.54
2026-01-26 12:20:00,6958.71,6960.4,6958.0,6959.26
2026-01-26 12:25:00,6959.26,6960.06,6958.38,6958.55
2026-01-26 12:30:00,6958.49,6958.94,6956.26,6957.7
2026-01-26 12:35:00,6957.74,6958.79,6956.73,6958.15
2026-01-26 12:40:00,6958.2,6959.35,6957.2,6959.18
2026-01-26 12:45:00,6959.17,6959.17,6954.41,6955.22
2026-01-26 12:50:00,6955.11,6956.93,6953.81,6956.31
2026-01-26 12:55:00,6956.27,6957.31,6954.56,6956.06
2026-01-26 13:00:00,6956.11,6956.9,6954.34,6955.65
2026-01-26 13:05:00,6955.57,6955.64,6952.47,6953.02
2026-01-26 13:10:00,6953.07,6954.88,6953.07,6953.98
2026-01-26 13:15:00,6954.01,6958.04,6953.05,6957.64
2026-01-26 13:20:00,6957.71,6960.54,6957.3,6960.42
2026-01-26 13:25:00,6960.42,6961.75,6959.05,6961.23
2026-01-26 13:30:00,6961.15,6964.66,6960.92,6963.81
2026-01-26 13:35:00,6963.85,6963.97,6960.26,6960.39
2026-01-26 13:40:00,6960.45,6960.66,6958.32,6958.81
2026-01-26 13:45:00,6958.82,6958.97,6957.04,6958.87
2026-01-26 13:50:00,6958.86,6960.34,6957.93,6959.99
2026-01-26 13:55:00,6960.08,6960.21,6958.25,6959.29
2026-01-26 14:00:00,6959.26,6960.24,6958.34,6959.0
2026-01-26 14:05:00,6958.99,6961.49,6958.49,6961.07
2026-01-26 14:10:00,6961.08,6962.98,6961.05,6961.21
2026-01-26 14:15:00,6961.24,6962.01,6960.52,6961.63
2026-01-26 14:20:00,6961.63,6961.63,6958.13,6958.8
2026-01-26 14:25:00,6958.74,6961.86,6958.2,6961.85
2026-01-26 14:30:00,6961.77,6962.42,6959.93,6960.7
2026-01-26 14:35:00,6960.67,6961.59,6959.42,6961.25
2026-01-26 14:40:00,6961.18,6963.33,6960.65,6962.27
2026-01-26 14:45:00,6962.25,6962.69,6960.02,6960.81
2026-01-26 14:50:00,6960.99,6961.73,6959.28,6959.53
2026-01-26 14:55:00,6959.52,6961.55,6958.68,6959.0
2026-01-26 15:00:00,6958.97,6960.36,6957.67,6960.36
2026-01-26 15:05:00,6960.42,6960.87,6959.55,6960.28
2026-01-26 15:10:00,6960.29,6960.66,6958.88,6959.92
2026-01-26 15:15:00,6959.99,6960.07,6957.67,6958.61
2026-01-26 15:20:00,6958.61,6960.57,6958.15,6959.99
2026-01-26 15:25:00,6959.94,6960.01,6958.73,6958.9
2026-01-26 15:30:00,6958.84,6961.3,6958.7,6960.67
2026-01-26 15:35:00,6960.71,6961.53,6959.75,6959.84
2026-01-26 15:40:00,6959.86,6960.19,6957.8,6959.17
2026-01-26 15:45:00,6959.04,6960.99,6958.36,6959.96
2026-01-26 15:50:00,6960.24,6960.24,6952.4,6953.33
2026-01-26 15:55:00,6953.27,6953.27,6949.54,6950.15
2026-01-26 16:00:00,6949.77,6950.3,6949.77,6950.23
2026-01-26 16:05:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:10:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:15:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:20:00,6950.23,6950.23,6950.23,6950.23
2026-01-26 16:40:00,6950.23,6950.23,6950.23,6950.23
2026-01-27 09:30:00,6965.96,6969.4,6962.4,6965.89
2026-01-27 09:35:00,6966.22,6967.13,6959.16,6959.16
2026-01-27 09:40:00,6959.1,6967.51,6958.83,6965.23
2026-01-27 09:45:00,6965.46,6969.33,6965.46,6968.28
2026-01-27 09:50:00,6968.26,6977.2,6968.26,6976.9
2026-01-27 09:55:00,6976.76,6978.44,6975.08,6976.2
2026-01-27 10:00:00,6975.61,6977.58,6974.59,6975.23
2026-01-27 10:05:00,6975.32,6976.59,6968.83,6976.42
2026-01-27 10:10:00,6976.56,6977.27,6974.0,6975.64
2026-01-27 10:15:00,6975.22,6976.38,6973.16,6975.8
2026-01-27 10:20:00,6975.87,6977.35,6973.17,6974.93
2026-01-27 10:25:00,6974.98,6974.98,6971.17,6971.82
2026-01-27 10:30:00,6971.61,6976.37,6970.97,6976.37
2026-01-27 10:35:00,6976.29,6980.75,6976.25,6978.59
2026-01-27 10:40:00,6978.87,6982.48,6978.5,6981.89
2026-01-27 10:45:00,6981.96,6984.89,6981.69,6984.05
2026-01-27 10:50:00,6983.98,6983.98,6981.63,6982.64
2026-01-27 10:55:00,6982.81,6983.55,6981.18,6983.48
2026-01-27 11:00:00,6983.54,6985.53,6983.42,6984.8
2026-01-27 11:05:00,6984.76,6986.29,6984.14,6984.7
2026-01-27 11:10:00,6984.82,6986.38,6984.42,6985.88
2026-01-27 11:15:00,6986.02,6988.13,6985.01,6987.8
2026-01-27 11:20:00,6987.94,6988.72,6986.65,6987.23
2026-01-27 11:25:00,6987.21,6987.95,6985.58,6985.83
2026-01-27 11:30:00,6985.88,6987.74,6985.23,6986.21
2026-01-27 11:35:00,6986.28,6988.35,6986.04,6987.76
2026-01-27 11:40:00,6987.81,6988.82,6987.3,6987.3
2026-01-27 11:45:00,6987.2,6987.73,6985.47,6987.29
2026-01-27 11:50:00,6987.35,6987.47,6984.97,6985.34
2026-01-27 11:55:00,6985.24,6986.43,6983.73,6983.95
2026-01-27 12:00:00,6983.86,6984.81,6983.06,6984.08
2026-01-27 12:05:00,6984.16,6984.16,6982.45,6983.72
2026-01-27 12:10:00,6983.75,6983.75,6981.02,6981.6
2026-01-27 12:15:00,6981.4,6981.48,6977.22,6979.09
2026-01-27 12:20:00,6979.01,6980.88,6978.29,6979.97
2026-01-27 12:25:00,6979.98,6984.46,6979.91,6983.36
2026-01-27 12:30:00,6983.37,6984.1,6980.85,6981.11
2026-01-27 12:35:00,6980.99,6981.12,6978.84,6980.14
2026-01-27 12:40:00,6980.16,6982.35,6979.12,6979.7
2026-01-27 12:45:00,6979.62,6980.86,6978.87,6980.1
2026-01-27 12:50:00,6980.02,6980.56,6978.07,6978.61
2026-01-27 12:55:00,6978.59,6979.05,6976.8,6977.5
2026-01-27 13:00:00,6977.55,6977.75,6972.75,6974.39
2026-01-27 13:05:00,6974.45,6975.23,6972.74,6974.25
2026-01-27 13:10:00,6974.34,6978.02,6973.29,6977.65
2026-01-27 13:15:00,6977.57,6980.37,6977.34,6980.37
2026-01-27 13:20:00,6980.47,6982.99,6980.25,6982.99
2026-01-27 13:25:00,6983.02,6983.02,6980.37,6981.38
2026-01-27 13:30:00,6981.42,6984.8,6981.36,6983.33
2026-01-27 13:35:00,6983.35,6983.45,6981.79,6982.17
2026-01-27 13:40:00,6982.18,6982.62,6980.68,6981.09
2026-01-27 13:45:00,6981.05,6983.02,6980.87,6982.46
2026-01-27 13:50:00,6982.42,6983.51,6982.42,6983.22
