timestamp,open,high,low,close,volume
2026-01-26 04:00:00,621.67,622.84,619.32,620.06,180024
2026-01-26 05:00:00,620.03,621.4,619.96,620.85,68811
2026-01-26 06:00:00,620.89,621.34,620.62,621.32,38277
2026-01-26 07:00:00,621.31,622.32,621.25,621.78,68097
2026-01-26 08:00:00,622.59,622.95,619.4,622.44,543757
2026-01-26 09:00:00,622.44,625.69,622.12,625.2949,4855523
2026-01-26 10:00:00,625.28,626.75,624.455,626.335,4984630
2026-01-26 11:00:00,626.33,627.44,625.62,626.935,3921652
2026-01-26 12:00:00,626.94,627.61,626.36,626.5699,2676200
2026-01-26 13:00:00,626.575,627.55,626.17,626.8,2668635
2026-01-26 14:00:00,626.79,627.13,626.31,626.32,2282656
2026-01-26 15:00:00,626.33,626.72,625.4001,625.48,5607675
2026-01-26 16:00:00,625.48,626.12,625.25,625.83,881555
2026-01-26 17:00:00,625.91,625.96,625.5,625.6005,46079
2026-01-26 18:00:00,625.65,626.71,625.42,626.5401,73546
2026-01-26 19:00:00,626.57,626.87,626.25,626.82,72700
2026-01-27 04:00:00,628.91,629.18,628.56,628.72,89083
2026-01-27 05:00:00,628.77,629.51,628.69,629.47,98840
2026-01-27 06:00:00,629.46,630.35,629.15,630.1,109001
2026-01-27 07:00:00,630.09,630.1,629.12,629.44,110980
2026-01-27 08:00:00,630.02,630.27,624.991,629.09,402481
2026-01-27 09:00:00,629.1,630.69,627.34,630.56,5870431
2026-01-27 10:00:00,630.62,631.64,629.85,631.1703,5907207
2026-01-27 11:00:00,631.18,631.83,631.035,631.18,3084639
2026-01-27 12:00:00,631.19,631.49,630.51,630.775,2905575
2026-01-27 13:00:00,630.78,631.62,630.22,631.46,2645031
2026-01-27 14:00:00,631.46,631.69,631.07,631.52,2622215
2026-01-27 15:00:00,631.51,632.0427,630.92,631.08,5864030
2026-01-27 16:00:00,631.1,632.13,630.75,631.9,1271999
2026-01-27 17:00:00,632.0,632.2,631.9077,632.16,47416
2026-01-27 18:00:00,632.13,632.83,632.05,632.6,85447
2026-01-27 19:00:00,632.6599,634.289,632.6,634.28,129544
2026-01-28 04:00:00,636.13,636.38,635.43,636.27,92971
2026-01-28 05:00:00,636.24,637.13,636.01,637.11,77399
2026-01-28 06:00:00,637.08,637.29,636.35,637.07,99821
2026-01-28 07:00:00,637.08,637.11,635.82,636.18,167945
2026-01-28 08:00:00,636.99,637.61,630.657,635.99,551350
2026-01-28 09:00:00,635.95,636.6,634.52,635.46,6778428
2026-01-28 10:00:00,635.45,635.75,633.23,633.3,6726989
2026-01-28 11:00:00,633.29,634.18,631.81,632.1901,4180517
2026-01-28 12:00:00,632.19,633.35,632.04,632.78,3445949
2026-01-28 13:00:00,632.78,633.73,632.33,633.51,2892407
2026-01-28 14:00:00,633.46,634.44,632.1,633.252,6551077
2026-01-28 15:00:00,633.27,634.49,632.59,632.97,6412709
2026-01-28 16:00:00,632.96,636.3,629.0,635.86,2805743
2026-01-28 17:00:00,635.7,636.72,635.5,636.27,284527
2026-01-28 18:00:00,636.26,636.42,633.22,633.51,373674
2026-01-28 19:00:00,633.6,633.62,631.87,633.22,180343
2026-01-29 04:00:00,635.44,636.02,634.52,634.55,98579
2026-01-29 05:00:00,634.51,635.14,633.98,634.07,58203
2026-01-29 06:00:00,634.06,634.44,633.7,634.23,111855
2026-01-29 07:00:00,634.31,634.78,633.28,633.76,190958
2026-01-29 08:00:00,634.48,636.1,632.746,634.15,433536
2026-01-29 09:00:00,634.14,634.2,626.06,626.19,9313883
2026-01-29 10:00:00,626.2,626.28,618.27,619.26,14038427
2026-01-29 11:00:00,619.28,623.22,618.34,622.53,10433345
2026-01-29 12:00:00,622.5,626.57,622.47,623.72,6952676
2026-01-29 13:00:00,623.72,626.85,623.67,625.57,5832374
2026-01-29 14:00:00,625.57,627.07,625.18,625.85,4081786
2026-01-29 15:00:00,625.86,629.98,625.67,629.36,8172398
2026-01-29 16:00:00,629.32,630.56,628.52,629.11,2460797
2026-01-29 17:00:00,629.06,630.04,628.92,629.68,204478
2026-01-29 18:00:00,629.66,629.9,626.75,628.91,240685
2026-01-29 19:00:00,628.8,629.25,627.26,627.8101,112054
2026-01-30 04:00:00,624.07,625.0,621.24,622.34,161174
2026-01-30 05:00:00,622.38,624.58,622.38,623.98,147017
2026-01-30 06:00:00,624.02,626.85,623.99,626.58,243641
2026-01-30 07:00:00,626.58,627.39,625.36,625.95,179051
2026-01-30 08:00:00,627.22,627.36,621.23,625.489,615978
2026-01-30 09:00:00,625.45,628.256,625.03,625.55,6847924
2026-01-30 10:00:00,625.53,628.11,624.19,625.875,9168357
2026-01-30 11:00:00,625.88,626.53,623.52,623.83,6053225
2026-01-30 12:00:00,623.85,624.76,621.95,621.99,6597124
2026-01-30 13:00:00,621.96,624.18,619.2975,623.45,7132735
2026-01-30 14:00:00,623.45,624.3999,621.281,621.43,4681648
2026-01-30 15:00:00,621.41,623.14,619.3203,621.81,10465772
2026-01-30 16:00:00,621.85,622.58,620.5634,620.86,1933338
2026-01-30 17:00:00,621.0,621.22,620.5,620.53,53116
2026-01-30 18:00:00,620.6842,620.96,619.9984,619.9984,86538
2026-01-30 19:00:00,620.0,620.25,619.8,620.24,61318
2026-02-02 04:00:00,617.22,617.22,614.18,616.57,274694
2026-02-02 05:00:00,616.6,617.0,615.08,615.45,140595
2026-02-02 06:00:00,615.45,617.44,615.28,616.55,124616
2026-02-02 07:00:00,616.53,618.4,616.49,617.46,254191
2026-02-02 08:00:00,616.49,621.404,610.05,618.37,732411
2026-02-02 09:00:00,618.4,624.91,618.18,623.72,7026337
2026-02-02 10:00:00,623.7,627.6,623.3501,625.87,7696688
2026-02-02 11:00:00,625.86,627.41,624.99,627.18,5187837
2026-02-02 12:00:00,627.17,628.31,627.04,627.89,3381248
2026-02-02 13:00:00,627.9,628.49,627.27,628.32,2655123
2026-02-02 14:00:00,628.32,628.405,625.92,626.04,3409674
2026-02-02 15:00:00,626.03,627.33,625.4225,626.24,8396910
2026-02-02 16:00:00,626.25,627.24,625.75,626.6,1482544
2026-02-02 17:00:00,626.67,627.38,626.58,627.28,105910
2026-02-02 18:00:00,627.27,629.12,626.58,628.45,161436
2026-02-02 19:00:00,628.45,629.37,627.72,628.5375,123353
2026-02-03 04:00:00,629.34,630.1,628.92,629.14,91791
2026-02-03 05:00:00,629.22,629.67,628.62,628.95,68161
